sir,aeropuertoLlegada,aeropuertoSalida,entrada.airportName,salida.airportName
1.43892458692408,BCN,MAD,Barcelona International Airport,Adolfo Suárez Madrid–Barajas Airport
1.556794637348931,BCN,MAD,Barcelona International Airport,Adolfo Suárez Madrid–Barajas Airport
1.311905593271571,BCN,MAD,Barcelona International Airport,Adolfo Suárez Madrid–Barajas Airport
1.556794637348931,BCN,MAH,Barcelona International Airport,Menorca Airport
1.311905593271571,BCN,MAH,Barcelona International Airport,Menorca Airport
1.311905593271571,BCN,MAH,Barcelona International Airport,Menorca Airport
1.311905593271571,BCN,MAH,Barcelona International Airport,Menorca Airport
1.311905593271571,BCN,MAH,Barcelona International Airport,Menorca Airport
1.4430961525987285,BCN,MAH,Barcelona International Airport,Menorca Airport
1.4430961525987285,BCN,MAH,Barcelona International Airport,Menorca Airport
1.311905593271571,BCN,MAH,Barcelona International Airport,Menorca Airport
0.5389420834468334,BCN,MAN,Barcelona International Airport,Manchester Airport
0.6395446056902423,BCN,MAN,Barcelona International Airport,Manchester Airport
0.6395446056902423,BCN,MAN,Barcelona International Airport,Manchester Airport
0.24359456366415924,BCN,MUC,Barcelona International Airport,Munich Airport
0.3241379274563409,BCN,MUC,Barcelona International Airport,Munich Airport
0.4932236155521884,BCN,MXP,Barcelona International Airport,Malpensa International Airport
0.4403782281715969,BCN,MXP,Barcelona International Airport,Malpensa International Airport
0.48441605098875656,BCN,MXP,Barcelona International Airport,Malpensa International Airport
0.5233533882621763,BCN,NAP,Barcelona International Airport,Naples International Airport
0.44167898779267584,BCN,NAP,Barcelona International Airport,Naples International Airport
0.2605949395682165,BCN,NDR,Barcelona International Airport,Nador International Airport
0.2605949395682165,BCN,NDR,Barcelona International Airport,Nador International Airport
0.6849106571213514,BCN,NTE,Barcelona International Airport,Nantes Atlantique Airport
0.723445111900815,BCN,OPO,Barcelona International Airport,Francisco de Sá Carneiro Airport
0.6105421466422268,BCN,OPO,Barcelona International Airport,Francisco de Sá Carneiro Airport
0.6859116627638593,BCN,ORY,Barcelona International Airport,Paris-Orly Airport
0.8459577174087597,BCN,ORY,Barcelona International Airport,Paris-Orly Airport
0.6859116627638593,BCN,ORY,Barcelona International Airport,Paris-Orly Airport
0.6859116627638593,BCN,ORY,Barcelona International Airport,Paris-Orly Airport
1.315708375629818,BCN,OVD,Barcelona International Airport,Asturias Airport
0.2623811186543142,BCN,PMI,Barcelona International Airport,Palma De Mallorca Airport
1.554542971930437,BCN,PMI,Barcelona International Airport,Palma De Mallorca Airport
1.556794637348931,BCN,PMI,Barcelona International Airport,Palma De Mallorca Airport
1.554542971930437,BCN,PMI,Barcelona International Airport,Palma De Mallorca Airport
1.556794637348931,BCN,PMI,Barcelona International Airport,Palma De Mallorca Airport
1.554542971930437,BCN,PMI,Barcelona International Airport,Palma De Mallorca Airport
1.554542971930437,BCN,PMI,Barcelona International Airport,Palma De Mallorca Airport
1.6156766843097237,BCN,PMI,Barcelona International Airport,Palma De Mallorca Airport
1.618016898368271,BCN,PMI,Barcelona International Airport,Palma De Mallorca Airport
1.6156766843097237,BCN,PMI,Barcelona International Airport,Palma De Mallorca Airport
1.3100081224132896,BCN,PMI,Barcelona International Airport,Palma De Mallorca Airport
0.44102813617599124,BCN,PMO,Barcelona International Airport,Falcone–Borsellino Airport
0.5684270475258313,BCN,PRG,Barcelona International Airport,Václav Havel Airport Prague
1.5635682496554546,BCN,SCQ,Barcelona International Airport,Santiago de Compostela Airport
1.6227069966101089,BCN,SCQ,Barcelona International Airport,Santiago de Compostela Airport
1.4493750628828652,BCN,SCQ,Barcelona International Airport,Santiago de Compostela Airport
1.5590494029115478,BCN,SDR,Barcelona International Airport,Santander Airport
0.6018525886120148,BCN,SEN,Barcelona International Airport,Southend Airport
0.3066666489716663,BCN,SOF,Barcelona International Airport,Sofia Airport
0.29462817444480066,BCN,SOF,Barcelona International Airport,Sofia Airport
0.63861020758397,BCN,STN,Barcelona International Airport,London Stansted Airport
0.63861020758397,BCN,STN,Barcelona International Airport,London Stansted Airport
0.24323527854743243,BCN,STR,Barcelona International Airport,Stuttgart Airport
0.6858770997033864,BCN,SVO,Barcelona International Airport,Sheremetyevo International Airport
1.5613072724140509,BCN,SVQ,Barcelona International Airport,Sevilla Airport
1.4493750628828652,BCN,SVQ,Barcelona International Airport,Sevilla Airport
1.315708375629818,BCN,SVQ,Barcelona International Airport,Sevilla Airport
1.4472792131928,BCN,SVQ,Barcelona International Airport,Sevilla Airport
0.2955419873811161,BCN,SXF,Barcelona International Airport,Berlin-Schönefeld Airport
0.35070982502559117,BCN,SXF,Barcelona International Airport,Berlin-Schönefeld Airport
1.3271796784877408,BCN,TFN,Barcelona International Airport,Tenerife Norte Airport
1.3271796784877408,BCN,TFN,Barcelona International Airport,Tenerife Norte Airport
0.06990334491947908,BCN,TNG,Barcelona International Airport,Ibn Batouta Airport
0.5233533882621763,BCN,VCE,Barcelona International Airport,Venice Marco Polo Airport
0.44102813617599124,BCN,VCE,Barcelona International Airport,Venice Marco Polo Airport
1.3176136935298772,BCN,VGO,Barcelona International Airport,Vigo Airport
0.39826440220012227,BCN,VIE,Barcelona International Airport,Vienna International Airport
2.002842539061265,BCN,VLC,Barcelona International Airport,Valencia Airport
1.4693342644641594,BCN,VLC,Barcelona International Airport,Valencia Airport
1.5590494029115478,BCN,VLL,Barcelona International Airport,Valladolid Airport
0.46223719012793274,BCN,ZRH,Barcelona International Airport,Zürich Airport
