"4","3"
"0.0","0.0","0.0","0.0","0.0","0.5","1.0"
"0.0","0.0","0.0","1.0","0.21171291466971376","0.37349440981223214","1.0"
"0.0","1.0","0.0","0.0","0.01442100403836641","0.6135708174953297","0.7840024608302547"
"0.0","1.0","0.0","1.0","0.2261339187080802","0.4037318939742286","0.7840024608302547"
"1.0","0.0","0.0","0.0","0.3860844369173919","0.381467386346219","0.42235682650840634"
"1.0","0.0","0.0","1.0","0.5977973515871057","0.2549617961584512","0.42235682650840634"
"1.0","0.0","1.0","1.0","0.9855789959616337","0.1364291825046703","0.2159975391697453"
"1.0","1.0","0.0","0.0","0.4005054409557583","0.41170487050821536","0.20635928733866107"
"1.0","1.0","0.0","1.0","0.612218355625472","0.20186594698711424","0.20635928733866107"
"1.0","1.0","1.0","0.0","0.7882870853302862","0.20983892352110112","0.0"
"1.0","1.0","1.0","1.0","1.0","0.0","0.0"
