"36","3"
"43.0","46.0","48.0","22.0","117.0","4.0","1.0","82.0","1.0","37.0","11.0","1.0","37.0","2.0","28.0","39.0","1.0","7.0","1.0","1.0","23.0","2.0","2.0","1.0","2.0","6.0","46.0","1.0","35.0","1.0","1.0","232.0","33.0","1.0","1.0","7.0","0.45088695478201357","0.2780418300304588","0.22671959121160457"
"415.0","46.0","48.0","22.0","117.0","4.0","1.0","82.0","11.0","37.0","47.0","4.0","37.0","2.0","28.0","39.0","45.0","7.0","8.0","1.0","23.0","2.0","3.0","11.0","2.0","6.0","46.0","1.0","35.0","1.0","4.0","232.0","33.0","1.0","4.0","7.0","0.5372057501023668","0.21284418501649066","0.12156247871648611"
"480.0","46.0","1.0","30.0","4.0","1.0","2.0","49.0","1.0","1.0","47.0","4.0","37.0","2.0","44.0","37.0","4.0","1.0","2.0","4.0","45.0","2.0","1.0","1.0","3.0","1.0","1.0","1.0","30.0","1.0","1.0","232.0","33.0","1.0","2.0","1.0","0.37123862365419713","0.36193754127901223","0.2833898141128016"
"480.0","46.0","1.0","22.0","4.0","1.0","3.0","1.0","11.0","37.0","47.0","4.0","34.0","2.0","43.0","26.0","14.0","1.0","8.0","1.0","5.0","1.0","5.0","10.0","6.0","1.0","5.0","623.0","8.0","1.0","4.0","38.0","41.0","3.0","3.0","7.0","0.39469763022416543","0.3354050003914383","0.23030616401818582"
"1.0","42.0","1.0","42.0","1.0","1.0","1.0","17.0","1.0","3.0","4.0","3.0","5.0","1.0","20.0","28.0","14.0","4.0","3.0","1.0","18.0","1.0","1.0","1.0","6.0","1.0","1.0","1.0","15.0","1.0","1.0","23.0","1.0","3.0","1.0","1.0","0.15707840288057337","0.45601418848979536","0.5201087656276224"
"1.0","32.0","1.0","7.0","1.0","3.0","2.0","1.0","1.0","1.0","7.0","1.0","1.0","1.0","23.0","3.0","14.0","1.0","1.0","1.0","33.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","35.0","1.0","1.0","38.0","1.0","1.0","5.0","1.0","0.13591738170888765","0.46468507516726926","0.4889424831057892"
"394.0","42.0","1.0","39.0","4.0","1.0","1.0","1.0","1.0","1.0","38.0","1.0","21.0","1.0","1.0","13.0","1.0","3.0","1.0","1.0","18.0","1.0","1.0","28.0","1.0","1.0","31.0","246.0","24.0","1.0","1.0","1.0","1.0","1.0","2.0","1.0","0.17659203450567693","0.43170847374169574","0.45956093854832747"
"1.0","10.0","1.0","42.0","1.0","3.0","4.0","1.0","1.0","4.0","11.0","2.0","1.0","1.0","1.0","36.0","2.0","1.0","1.0","1.0","40.0","1.0","6.0","30.0","1.0","1.0","1.0","1.0","24.0","1.0","2.0","38.0","33.0","2.0","2.0","1.0","0.16034022717471177","0.4849705137560289","0.4741892364443327"
"43.0","29.0","1.0","42.0","222.0","1.0","2.0","40.0","1.0","4.0","38.0","4.0","28.0","1.0","1.0","10.0","1.0","1.0","1.0","2.0","31.0","1.0","1.0","1.0","1.0","1.0","21.0","1.0","1.0","1.0","1.0","163.0","1.0","1.0","6.0","1.0","0.168301616933165","0.4764435153297896","0.46188327332784523"
"1.0","46.0","1.0","39.0","117.0","4.0","2.0","5.0","11.0","1.0","1.0","1.0","1.0","1.0","1.0","2.0","1.0","1.0","2.0","4.0","18.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","35.0","1.0","1.0","38.0","37.0","1.0","3.0","1.0","0.21180254220853828","0.4352709138990415","0.42582495703548506"
