"36","3"
"380.0","417.0","445.0","259.0","16.0","3.0","2.0","74.0","4.0","4.0","106.0","3.0","8.0","1.0","528.0","455.0","3.0","5.0","9.0","4.0","419.0","2.0","3.0","23.0","4.0","4.0","239.0","50.0","1632.0","2.0","3.0","120.0","453.0","2.0","6.0","3.0","0.3032059952238315","0.31465115160328233","0.18883944934763708"
"269.0","46.0","445.0","167.0","137.0","2.0","3.0","76.0","4.0","7.0","558.0","2.0","37.0","2.0","528.0","340.0","39.0","8.0","2.0","4.0","286.0","1.0","6.0","35.0","18.0","6.0","103.0","204.0","1663.0","4.0","3.0","221.0","694.0","2.0","6.0","7.0","0.4450997111910792","0.21936799497883108","0.09782766176627322"
"313.0","296.0","1.0","167.0","40.0","1.0","2.0","39.0","3.0","4.0","106.0","1.0","10.0","1.0","219.0","105.0","1.0","3.0","6.0","1.0","419.0","1.0","2.0","1.0","5.0","4.0","239.0","1.0","1118.0","2.0","7.0","36.0","441.0","1.0","5.0","3.0","0.19294861033689897","0.4103918799017061","0.3540556837518877"
"408.0","417.0","1.0","167.0","7.0","3.0","2.0","73.0","4.0","4.0","579.0","3.0","22.0","1.0","1.0","105.0","1.0","5.0","1.0","1.0","101.0","1.0","2.0","23.0","1.0","1.0","1.0","1.0","1419.0","2.0","4.0","43.0","29.0","1.0","5.0","3.0","0.1720571235030743","0.42704315511507335","0.36911155345098434"
"480.0","462.0","445.0","167.0","183.0","4.0","2.0","100.0","11.0","16.0","625.0","2.0","37.0","2.0","593.0","340.0","45.0","6.0","13.0","4.0","158.0","2.0","3.0","35.0","18.0","5.0","103.0","50.0","1419.0","2.0","7.0","222.0","784.0","3.0","6.0","4.0","0.5633213394198886","0.18785173889291829","0.029665707895191497"
"380.0","233.0","1.0","1.0","7.0","1.0","2.0","64.0","4.0","1.0","558.0","1.0","10.0","2.0","1.0","105.0","1.0","1.0","2.0","2.0","101.0","1.0","1.0","1.0","4.0","4.0","1.0","1.0","987.0","2.0","1.0","120.0","484.0","1.0","1.0","1.0","0.08654632129095","0.5067714839053445","0.600219814108137"
"1.0","4.0","1.0","182.0","16.0","1.0","2.0","75.0","4.0","10.0","560.0","1.0","21.0","1.0","145.0","105.0","1.0","5.0","2.0","1.0","101.0","1.0","2.0","21.0","13.0","1.0","108.0","50.0","1181.0","2.0","2.0","36.0","29.0","1.0","2.0","1.0","0.12471803967323268","0.4831938085879844","0.4034952061931117"
"408.0","417.0","445.0","167.0","16.0","3.0","2.0","40.0","4.0","16.0","106.0","3.0","30.0","1.0","528.0","91.0","19.0","2.0","9.0","1.0","374.0","1.0","4.0","6.0","6.0","4.0","202.0","50.0","1152.0","3.0","8.0","43.0","456.0","2.0","5.0","3.0","0.3242044715893606","0.3146633970352145","0.1490606505401384"
"408.0","354.0","1.0","167.0","16.0","3.0","2.0","64.0","4.0","7.0","558.0","3.0","30.0","2.0","528.0","105.0","2.0","5.0","6.0","1.0","286.0","2.0","3.0","14.0","3.0","5.0","103.0","50.0","1419.0","2.0","3.0","221.0","694.0","2.0","4.0","3.0","0.2632865201513735","0.37353053510766254","0.1912000054606834"
"380.0","46.0","445.0","167.0","7.0","3.0","4.0","63.0","4.0","7.0","370.0","1.0","30.0","1.0","528.0","105.0","9.0","2.0","2.0","1.0","286.0","1.0","6.0","7.0","13.0","4.0","103.0","50.0","1038.0","3.0","8.0","36.0","694.0","2.0","6.0","7.0","0.3236901058548276","0.3367083050988096","0.15493402764842193"
"380.0","354.0","1.0","167.0","16.0","2.0","2.0","74.0","2.0","4.0","558.0","2.0","12.0","2.0","593.0","105.0","3.0","1.0","2.0","1.0","286.0","1.0","5.0","23.0","4.0","4.0","74.0","50.0","1251.0","2.0","4.0","222.0","694.0","1.0","2.0","3.0","0.2528233801222206","0.37984631792719586","0.20269808293561328"
"6.0","354.0","1.0","1.0","7.0","1.0","2.0","64.0","4.0","4.0","370.0","1.0","10.0","2.0","1.0","105.0","14.0","5.0","5.0","3.0","101.0","1.0","1.0","1.0","4.0","4.0","1.0","1.0","987.0","1.0","1.0","151.0","110.0","1.0","5.0","7.0","0.08682808372683627","0.5202271491144201","0.5967651909177183"
"320.0","354.0","246.0","167.0","7.0","1.0","2.0","74.0","4.0","4.0","370.0","1.0","5.0","2.0","528.0","578.0","1.0","5.0","2.0","3.0","418.0","1.0","4.0","5.0","13.0","4.0","238.0","1.0","1038.0","4.0","6.0","155.0","456.0","1.0","5.0","1.0","0.2255815044661515","0.40206718751050957","0.2576741846527556"
"480.0","78.0","445.0","167.0","126.0","3.0","3.0","74.0","11.0","4.0","558.0","2.0","22.0","1.0","528.0","455.0","1.0","6.0","2.0","2.0","374.0","1.0","4.0","10.0","4.0","4.0","103.0","50.0","1251.0","2.0","4.0","155.0","441.0","2.0","5.0","3.0","0.33449528490445224","0.29359387362029726","0.16250656509551722"
