"13","3"
"1.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","1.0","0.3061275655329076","0.31085317125713186","0.288799439379362"
"1.0","0.0","0.0","1.0","1.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.1939239091284776","0.27482443349536","0.46114913029016186"
"0.0","0.0","1.0","1.0","1.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.1624330729446307","0.2869738852012609","0.46229325046899855"
"0.0","1.0","0.0","1.0","1.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","1.0","0.19910552916194274","0.2735710631349344","0.46293489292890255"
"0.0","0.0","0.0","1.0","1.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","1.0","0.15172344260554224","0.28568697661904907","0.46378346508212553"
"0.0","0.0","0.0","1.0","1.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","1.0","0.15172344260554224","0.28568697661904907","0.46378346508212553"
"0.0","0.0","1.0","1.0","1.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.1624330729446307","0.2869738852012609","0.46229325046899855"
"0.0","0.0","1.0","1.0","1.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.1624330729446307","0.2869738852012609","0.46229325046899855"
"0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.05765096388918449","0.31729564748974","0.6545156835476866"
"0.0","0.0","0.0","1.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.06334023200456346","0.31245908252991594","0.46395350033400007"
"0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.05765096388918449","0.31729564748974","0.6545156835476866"
"0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.05765096388918449","0.31729564748974","0.6545156835476866"
"0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.05765096388918449","0.31729564748974","0.6545156835476866"
"0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.05765096388918449","0.31729564748974","0.6545156835476866"
"0.0","0.0","0.0","1.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.06334023200456346","0.31245908252991594","0.46395350033400007"
"0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.05765096388918449","0.31729564748974","0.6545156835476866"
"0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.05765096388918449","0.31729564748974","0.6545156835476866"
"0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.05765096388918449","0.31729564748974","0.6545156835476866"
"0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.05765096388918449","0.31729564748974","0.6545156835476866"
"0.0","0.0","0.0","1.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.06334023200456346","0.31245908252991594","0.46395350033400007"
"0.0","0.0","0.0","1.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.06334023200456346","0.31245908252991594","0.46395350033400007"
"0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.05765096388918449","0.31729564748974","0.6545156835476866"
"0.0","0.0","0.0","1.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.06334023200456346","0.31245908252991594","0.46395350033400007"
"0.0","0.0","0.0","1.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.06334023200456346","0.31245908252991594","0.46395350033400007"
"0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.038466195139357305","0.39449708313657955","0.6668778227496507"
"0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.05765096388918449","0.31729564748974","0.6545156835476866"
"0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.05765096388918449","0.31729564748974","0.6545156835476866"
"0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.05765096388918449","0.31729564748974","0.6545156835476866"
"0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.05765096388918449","0.31729564748974","0.6545156835476866"
"0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.05765096388918449","0.31729564748974","0.6545156835476866"
"0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.05765096388918449","0.31729564748974","0.6545156835476866"
"0.0","0.0","0.0","1.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.06334023200456346","0.31245908252991594","0.46395350033400007"
"0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.05765096388918449","0.31729564748974","0.6545156835476866"
"0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.05765096388918449","0.31729564748974","0.6545156835476866"
"0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.05765096388918449","0.31729564748974","0.6545156835476866"
"0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.05765096388918449","0.31729564748974","0.6545156835476866"
"0.0","0.0","0.0","1.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.06334023200456346","0.31245908252991594","0.46395350033400007"
"0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.05765096388918449","0.31729564748974","0.6545156835476866"
"0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.05765096388918449","0.31729564748974","0.6545156835476866"
"0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.05765096388918449","0.31729564748974","0.6545156835476866"
"0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.05765096388918449","0.31729564748974","0.6545156835476866"
"0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.05765096388918449","0.31729564748974","0.6545156835476866"
"0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.05765096388918449","0.31729564748974","0.6545156835476866"
"0.0","0.0","0.0","1.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","1.0","0.14603417449016332","0.29742870465505555","0.6543456482958121"
"0.0","1.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.10503305044558497","0.30592763215393265","0.6536671113944637"
"0.0","0.0","0.0","1.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","1.0","0.14603417449016332","0.29742870465505555","0.6543456482958121"
"0.0","1.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.10503305044558497","0.30592763215393265","0.6536671113944637"
"0.0","1.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.10503305044558497","0.30592763215393265","0.6536671113944637"
