"8","3"
"0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.5","1.0"
"0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.042631263100050026","0.24494799308321108","0.9315544837874221"
"0.0","0.0","0.0","0.0","0.0","0.0","1.0","1.0","0.14184210216962886","0.2401298753755327","0.9267033913956347"
"0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.16696747123889924","0.5542404632152589","0.31786948459978814"
"0.0","0.0","0.0","1.0","0.0","0.0","0.0","1.0","0.20959873433894927","0.2732269178369315","0.24942396838721023"
"0.0","0.0","0.0","1.0","0.0","0.0","1.0","1.0","0.30880957340852805","0.25044005012925313","0.24457287599542274"
"0.0","0.0","0.0","1.0","1.0","0.0","1.0","1.0","0.4023113573023116","0.2401934648571229","0.24457287599542274"
"0.0","0.0","1.0","0.0","0.0","0.0","1.0","1.0","0.2411966115168014","0.2353117576678544","0.9237178667670908"
"0.0","0.0","1.0","1.0","0.0","0.0","1.0","1.0","0.4081640827557007","0.23943202857542095","0.24158735136687898"
"0.0","0.0","1.0","1.0","1.0","0.0","1.0","1.0","0.5016658666494842","0.20442582791867533","0.24158735136687898"
"0.0","1.0","0.0","0.0","0.0","0.0","0.0","1.0","0.3376229915147051","0.22228254668663497","0.6951723362338648"
"0.0","1.0","0.0","0.0","1.0","0.0","1.0","1.0","0.5303356144780674","0.18116519172171475","0.6903212438420772"
"0.0","1.0","0.0","1.0","0.0","0.0","0.0","0.0","0.4619591996535543","0.482055786049452","0.08148733704623072"
"0.0","1.0","0.0","1.0","0.0","0.0","0.0","1.0","0.5045904627536043","0.19455185605574","0.013041820833652809"
"0.0","1.0","0.0","1.0","0.0","0.0","1.0","1.0","0.6038013018231833","0.16368108636294998","0.008190728441865275"
"0.0","1.0","0.0","1.0","1.0","0.0","0.0","1.0","0.5980922466473879","0.1531715859200862","0.013041820833652809"
"0.0","1.0","0.0","1.0","1.0","0.0","1.0","1.0","0.6973030857169668","0.11740394898163861","0.008190728441865275"
"0.0","1.0","1.0","1.0","0.0","0.0","1.0","1.0","0.7031558111703559","0.14648316096296396","0.0052052038133215345"
"0.0","1.0","1.0","1.0","1.0","0.0","1.0","1.0","0.7966575950641394","0.08163631204319106","0.0052052038133215345"
"0.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","0.8965887651212434","0.056654965427324136","0.004726705407382725"
"1.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.14604249797880667","0.23573409465340556","0.9268277783800394"
"1.0","0.0","0.0","0.0","0.0","0.0","1.0","1.0","0.2452533370483855","0.22472607309957335","0.9219766859882519"
"1.0","0.0","0.0","1.0","0.0","0.0","0.0","1.0","0.3130099692177059","0.23814453305476863","0.24469726297982752"
"1.0","0.0","0.0","1.0","0.0","0.0","1.0","1.0","0.41222080828728463","0.2085667999624749","0.23984617058804"
"1.0","0.0","0.0","1.0","1.0","0.0","0.0","1.0","0.40651175311148946","0.23009242669082694","0.24469726297982752"
"1.0","0.0","0.0","1.0","1.0","0.0","1.0","1.0","0.5057225921810682","0.1943247897523794","0.23984617058804"
"1.0","0.0","1.0","0.0","0.0","0.0","1.0","1.0","0.344607846395558","0.2137180515457412","0.918991161359708"
"1.0","0.0","1.0","0.0","0.0","1.0","1.0","1.0","0.44453901645266203","0.20271002999190904","0.9185126629537692"
"1.0","0.0","1.0","1.0","0.0","0.0","1.0","1.0","0.5115753176344573","0.19356335347067744","0.23686064595949627"
"1.0","1.0","0.0","1.0","0.0","0.0","1.0","1.0","0.7072125367019398","0.1560607053028715","0.00346402303448255"
"1.0","1.0","0.0","1.0","1.0","0.0","1.0","1.0","0.8007143205957233","0.08391508156920283","0.00346402303448255"
"1.0","1.0","1.0","1.0","0.0","0.0","1.0","1.0","0.8065670460491124","0.1329733568259624","4.7849840593880926E-4"
"1.0","1.0","1.0","1.0","0.0","1.0","1.0","1.0","0.9064982161062165","0.11577543142597638","0.0"
"1.0","1.0","1.0","1.0","1.0","0.0","1.0","1.0","0.900068829942896","0.04195754078460142","4.7849840593880926E-4"
"1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","0.0","0.0"
