sir,aeropuertoLlegada,aeropuertoSalida,entrada.airportName,salida.airportName
0.5709378055444536,ALC,PED,Alicante International Airport,Pardubice Airport
0.6423558462856833,ALC,PIK,Alicante International Airport,Glasgow Prestwick Airport
0.6423558462856833,ALC,PIK,Alicante International Airport,Glasgow Prestwick Airport
1.311905593271571,ALC,PMI,Alicante International Airport,Palma De Mallorca Airport
0.874603728847714,ALC,PMI,Alicante International Airport,Palma De Mallorca Airport
1.311905593271571,ALC,PMI,Alicante International Airport,Palma De Mallorca Airport
0.874603728847714,ALC,PMI,Alicante International Airport,Palma De Mallorca Airport
0.5402993221301698,ALC,RTM,Alicante International Airport,Rotterdam The Hague Airport
0.5402993221301698,ALC,RTM,Alicante International Airport,Rotterdam The Hague Airport
0.07017111336692364,ALC,SDR,Alicante International Airport,Santander Airport
0.07017111336692364,ALC,SDR,Alicante International Airport,Santander Airport
0.24938317262956125,ALC,SOF,Alicante International Airport,Sofia Airport
0.24938317262956125,ALC,SOF,Alicante International Airport,Sofia Airport
0.6404803436151404,ALC,STN,Alicante International Airport,London Stansted Airport
0.6404803436151404,ALC,STN,Alicante International Airport,London Stansted Airport
0.03238383759851834,ALC,STN,Alicante International Airport,London Stansted Airport
0.6404803436151404,ALC,STN,Alicante International Airport,London Stansted Airport
0.6404803436151404,ALC,STN,Alicante International Airport,London Stansted Airport
0.03238383759851834,ALC,STN,Alicante International Airport,London Stansted Airport
1.3252612180651884,ALC,TFN,Alicante International Airport,Tenerife Norte Airport
1.3252612180651884,ALC,TFN,Alicante International Airport,Tenerife Norte Airport
1.4735933807053958,ALC,VIT,Alicante International Airport,Vitoria/Foronda Airport
1.4735933807053958,ALC,VIT,Alicante International Airport,Vitoria/Foronda Airport
0.9403447272315011,ALC,VXO,Alicante International Airport,Växjö Kronoberg Airport
0.9403447272315011,ALC,VXO,Alicante International Airport,Växjö Kronoberg Airport
