f.incomeFromTurism,entrada.iata,salida.iata,entrada.airportName,salida.airportName
0,PMI,MAD,Palma De Mallorca Airport,Adolfo Suárez Madrid–Barajas Airport
0,PMI,MAH,Palma De Mallorca Airport,Menorca Airport
0,PMI,MAH,Palma De Mallorca Airport,Menorca Airport
0,PMI,MAH,Palma De Mallorca Airport,Menorca Airport
0,PMI,MAH,Palma De Mallorca Airport,Menorca Airport
0,PMI,MAH,Palma De Mallorca Airport,Menorca Airport
0,PMI,MAH,Palma De Mallorca Airport,Menorca Airport
0,PMI,MAH,Palma De Mallorca Airport,Menorca Airport
79565.51160345667,PMI,MAN,Palma De Mallorca Airport,Manchester Airport
85367.16349120872,PMI,MAN,Palma De Mallorca Airport,Manchester Airport
85367.16349120872,PMI,MAN,Palma De Mallorca Airport,Manchester Airport
58819.42605841475,PMI,MXP,Palma De Mallorca Airport,Malpensa International Airport
85367.16349120872,PMI,NCL,Palma De Mallorca Airport,Newcastle Airport
39289.75828909916,PMI,NTE,Palma De Mallorca Airport,Nantes Atlantique Airport
91898.48742210939,PMI,OPO,Palma De Mallorca Airport,Francisco de Sá Carneiro Airport
56206.18199690574,PMI,ORY,Palma De Mallorca Airport,Paris-Orly Airport
58388.946346300145,PMI,ORY,Palma De Mallorca Airport,Paris-Orly Airport
85367.16349120872,PMI,PIK,Palma De Mallorca Airport,Glasgow Prestwick Airport
0,PMI,SCQ,Palma De Mallorca Airport,Santiago de Compostela Airport
0,PMI,SDR,Palma De Mallorca Airport,Santander Airport
85367.16349120872,PMI,SEN,Palma De Mallorca Airport,Southend Airport
85367.16349120872,PMI,STN,Palma De Mallorca Airport,London Stansted Airport
79410.11021360617,PMI,STR,Palma De Mallorca Airport,Stuttgart Airport
0,PMI,SVQ,Palma De Mallorca Airport,Sevilla Airport
0,PMI,SVQ,Palma De Mallorca Airport,Sevilla Airport
79410.11021360617,PMI,SXF,Palma De Mallorca Airport,Berlin-Schönefeld Airport
94014.26841380961,PMI,SXF,Palma De Mallorca Airport,Berlin-Schönefeld Airport
10040.35876263986,PMI,SXF,Palma De Mallorca Airport,Berlin-Schönefeld Airport
79410.11021360617,PMI,TXL,Palma De Mallorca Airport,Berlin-Tegel Airport
79410.11021360617,PMI,TXL,Palma De Mallorca Airport,Berlin-Tegel Airport
94014.26841380961,PMI,TXL,Palma De Mallorca Airport,Berlin-Tegel Airport
77622.9942303254,PMI,VIE,Palma De Mallorca Airport,Vienna International Airport
0,PMI,VLC,Palma De Mallorca Airport,Valencia Airport
0,PMI,VLC,Palma De Mallorca Airport,Valencia Airport
0,PMI,VLC,Palma De Mallorca Airport,Valencia Airport
0,PMI,VLC,Palma De Mallorca Airport,Valencia Airport
0,PMI,VLL,Palma De Mallorca Airport,Valladolid Airport
82976.3041772444,PMI,ZRH,Palma De Mallorca Airport,Zürich Airport
