sir,aeropuertoLlegada,aeropuertoSalida,entrada.airportName,salida.airportName
1.5613072724140509,PMI,MAD,Palma De Mallorca Airport,Adolfo Suárez Madrid–Barajas Airport
1.5590494029115478,PMI,MAD,Palma De Mallorca Airport,Adolfo Suárez Madrid–Barajas Airport
1.5590494029115478,PMI,MAD,Palma De Mallorca Airport,Adolfo Suárez Madrid–Barajas Airport
1.5590494029115478,PMI,MAD,Palma De Mallorca Airport,Adolfo Suárez Madrid–Barajas Airport
1.5590494029115478,PMI,MAD,Palma De Mallorca Airport,Adolfo Suárez Madrid–Barajas Airport
1.7429821976370672,PMI,MAD,Palma De Mallorca Airport,Adolfo Suárez Madrid–Barajas Airport
1.6203603344867208,PMI,MAD,Palma De Mallorca Airport,Adolfo Suárez Madrid–Barajas Airport
0.0617561183200197,PMI,MAH,Palma De Mallorca Airport,Menorca Airport
0.6812042236549105,PMI,MAH,Palma De Mallorca Airport,Menorca Airport
0.6812042236549105,PMI,MAH,Palma De Mallorca Airport,Menorca Airport
0.8733387482755263,PMI,MAH,Palma De Mallorca Airport,Menorca Airport
0.8733387482755263,PMI,MAH,Palma De Mallorca Airport,Menorca Airport
0.8733387482755263,PMI,MAH,Palma De Mallorca Airport,Menorca Airport
0.8733387482755263,PMI,MAH,Palma De Mallorca Airport,Menorca Airport
0.5928362917915166,PMI,MAN,Palma De Mallorca Airport,Manchester Airport
0.6404803436151404,PMI,MAN,Palma De Mallorca Airport,Manchester Airport
0.6395446056902423,PMI,MAN,Palma De Mallorca Airport,Manchester Airport
0.4403782281715969,PMI,MXP,Palma De Mallorca Airport,Malpensa International Airport
0.6404803436151404,PMI,NCL,Palma De Mallorca Airport,Newcastle Airport
0.5670203078847903,PMI,NTE,Palma De Mallorca Airport,Nantes Atlantique Airport
0.7245100140154425,PMI,OPO,Palma De Mallorca Airport,Francisco de Sá Carneiro Airport
0.8151380582784972,PMI,ORY,Palma De Mallorca Airport,Paris-Orly Airport
0.8471940493343932,PMI,ORY,Palma De Mallorca Airport,Paris-Orly Airport
0.6414174231993088,PMI,PIK,Palma De Mallorca Airport,Glasgow Prestwick Airport
1.6250568886868486,PMI,SCQ,Palma De Mallorca Airport,Santiago de Compostela Airport
1.6227069966101089,PMI,SDR,Palma De Mallorca Airport,Santander Airport
0.6395446056902423,PMI,SEN,Palma De Mallorca Airport,Southend Airport
0.6395446056902423,PMI,STN,Palma De Mallorca Airport,London Stansted Airport
0.2942362240493134,PMI,STR,Palma De Mallorca Airport,Stuttgart Airport
1.5613072724140509,PMI,SVQ,Palma De Mallorca Airport,Sevilla Airport
1.6227069966101089,PMI,SVQ,Palma De Mallorca Airport,Sevilla Airport
0.2959785143432626,PMI,SXF,Palma De Mallorca Airport,Berlin-Schönefeld Airport
0.35070982502559117,PMI,SXF,Palma De Mallorca Airport,Berlin-Schönefeld Airport
0.037435318401608055,PMI,SXF,Palma De Mallorca Airport,Berlin-Schönefeld Airport
0.2959785143432626,PMI,TXL,Palma De Mallorca Airport,Berlin-Tegel Airport
0.2955419873811161,PMI,TXL,Palma De Mallorca Airport,Berlin-Tegel Airport
0.35122783702067173,PMI,TXL,Palma De Mallorca Airport,Berlin-Tegel Airport
0.39826440220012227,PMI,VIE,Palma De Mallorca Airport,Vienna International Airport
0.6831789518376445,PMI,VLC,Palma De Mallorca Airport,Valencia Airport
1.556794637348931,PMI,VLC,Palma De Mallorca Airport,Valencia Airport
1.556794637348931,PMI,VLC,Palma De Mallorca Airport,Valencia Airport
1.4430961525987285,PMI,VLC,Palma De Mallorca Airport,Valencia Airport
1.5613072724140509,PMI,VLL,Palma De Mallorca Airport,Valladolid Airport
0.5560748151914978,PMI,ZRH,Palma De Mallorca Airport,Zürich Airport
