"4","3"
"0.0","0.0","0.0","0.0","0.0","0.5","1.0"
"1.0","1.0","1.0","1.0","1.0","0.25","0.0"
"0.0","0.0","0.0","1.0","0.42091849629465056","0.5053842388644151","0.11025849687719368"
"1.0","0.0","1.0","1.0","0.761973037861455","0.37020363726276806","0.0035887624401020183"
"0.0","0.0","0.0","0.0","0.0","0.5","1.0"
"1.0","0.0","0.0","1.0","0.6125221713321811","0.43256266053055187","0.007482951470851016"
"1.0","0.0","1.0","0.0","0.34105454156680437","0.5008445988565431","0.8933302655629083"
"0.0","0.0","1.0","0.0","0.1494508665292738","0.5736661771904062","0.996105810969251"
"0.0","0.0","0.0","1.0","0.42091849629465056","0.5053842388644151","0.11025849687719368"
"1.0","0.0","1.0","0.0","0.34105454156680437","0.5008445988565431","0.8933302655629083"
"0.0","1.0","1.0","1.0","0.8083963249624695","0.3477356676809422","0.10277554540634266"
"1.0","0.0","0.0","0.0","0.19160367503753056","0.5019206897073739","0.8972244545936573"
"1.0","1.0","1.0","0.0","0.5790815037053494","0.46683798335780713","0.8897415031228063"
"1.0","0.0","1.0","1.0","0.761973037861455","0.37020363726276806","0.0035887624401020183"
"0.0","0.0","0.0","0.0","0.0","0.5","1.0"
"1.0","0.0","0.0","1.0","0.6125221713321811","0.43256266053055187","0.007482951470851016"
"1.0","1.0","1.0","1.0","1.0","0.25","0.0"
"1.0","1.0","1.0","1.0","1.0","0.25","0.0"
"0.0","0.0","1.0","1.0","0.5703693628239244","0.4679393049437102","0.10636430784644468"
"1.0","0.0","1.0","1.0","0.761973037861455","0.37020363726276806","0.0035887624401020183"
"1.0","1.0","1.0","0.0","0.5790815037053494","0.46683798335780713","0.8897415031228063"
"1.0","0.0","1.0","0.0","0.34105454156680437","0.5008445988565431","0.8933302655629083"
"0.0","0.0","0.0","1.0","0.42091849629465056","0.5053842388644151","0.11025849687719368"
"0.0","0.0","0.0","0.0","0.0","0.5","1.0"
"0.0","1.0","1.0","1.0","0.8083963249624695","0.3477356676809422","0.10277554540634266"
"0.0","0.0","1.0","0.0","0.1494508665292738","0.5736661771904062","0.996105810969251"
"0.0","1.0","1.0","1.0","0.8083963249624695","0.3477356676809422","0.10277554540634266"
"1.0","1.0","1.0","0.0","0.5790815037053494","0.46683798335780713","0.8897415031228063"
"1.0","0.0","1.0","0.0","0.34105454156680437","0.5008445988565431","0.8933302655629083"
"0.0","0.0","0.0","0.0","0.0","0.5","1.0"
"1.0","1.0","1.0","0.0","0.5790815037053494","0.46683798335780713","0.8897415031228063"
"0.0","0.0","1.0","0.0","0.1494508665292738","0.5736661771904062","0.996105810969251"
"1.0","1.0","1.0","1.0","1.0","0.25","0.0"
"0.0","0.0","0.0","1.0","0.42091849629465056","0.5053842388644151","0.11025849687719368"
"1.0","1.0","1.0","1.0","1.0","0.25","0.0"
"1.0","0.0","1.0","1.0","0.761973037861455","0.37020363726276806","0.0035887624401020183"
"1.0","0.0","1.0","1.0","0.761973037861455","0.37020363726276806","0.0035887624401020183"
"0.0","1.0","1.0","1.0","0.8083963249624695","0.3477356676809422","0.10277554540634266"
"0.0","0.0","1.0","1.0","0.5703693628239244","0.4679393049437102","0.10636430784644468"
"0.0","0.0","0.0","0.0","0.0","0.5","1.0"
"0.0","0.0","1.0","1.0","0.5703693628239244","0.4679393049437102","0.10636430784644468"
"0.0","1.0","1.0","1.0","0.8083963249624695","0.3477356676809422","0.10277554540634266"
"1.0","0.0","1.0","1.0","0.761973037861455","0.37020363726276806","0.0035887624401020183"
"1.0","1.0","1.0","1.0","1.0","0.25","0.0"
"1.0","1.0","1.0","0.0","0.5790815037053494","0.46683798335780713","0.8897415031228063"
"0.0","0.0","0.0","1.0","0.42091849629465056","0.5053842388644151","0.11025849687719368"
"1.0","0.0","1.0","0.0","0.34105454156680437","0.5008445988565431","0.8933302655629083"
"1.0","0.0","0.0","0.0","0.19160367503753056","0.5019206897073739","0.8972244545936573"
