"3","3"
"1.0","1.0","1.0","1.0","0.25","0.0"
"0.0","0.0","0.0","0.0","0.5","1.0"
"1.0","1.0","0.0","0.7489616311834175","0.3433170618317062","0.02927370315330479"
"1.0","0.0","1.0","0.3733117995041775","0.4874593212459321","0.0635184125024538"
"1.0","0.0","0.0","0.12227343068759498","0.5807763830776383","0.09279211565575858"
"0.0","1.0","0.0","0.6266882004958226","0.423651789865179","0.9364815874975463"
"0.0","0.0","1.0","0.25103836881658254","0.46779404927940493","0.9707262968466952"
"1.0","0.0","1.0","0.3733117995041775","0.4874593212459321","0.0635184125024538"
"0.0","0.0","0.0","0.0","0.5","1.0"
"0.0","0.0","1.0","0.25103836881658254","0.46779404927940493","0.9707262968466952"
"0.0","1.0","0.0","0.6266882004958226","0.423651789865179","0.9364815874975463"
"1.0","1.0","1.0","1.0","0.25","0.0"
"1.0","0.0","0.0","0.12227343068759498","0.5807763830776383","0.09279211565575858"
"1.0","0.0","1.0","0.3733117995041775","0.4874593212459321","0.0635184125024538"
"0.0","1.0","0.0","0.6266882004958226","0.423651789865179","0.9364815874975463"
"1.0","1.0","0.0","0.7489616311834175","0.3433170618317062","0.02927370315330479"
"0.0","0.0","0.0","0.0","0.5","1.0"
"1.0","0.0","1.0","0.3733117995041775","0.4874593212459321","0.0635184125024538"
"0.0","0.0","1.0","0.25103836881658254","0.46779404927940493","0.9707262968466952"
"1.0","0.0","0.0","0.12227343068759498","0.5807763830776383","0.09279211565575858"
"1.0","1.0","1.0","1.0","0.25","0.0"
"0.0","1.0","0.0","0.6266882004958226","0.423651789865179","0.9364815874975463"
"1.0","0.0","0.0","0.12227343068759498","0.5807763830776383","0.09279211565575858"
"1.0","1.0","0.0","0.7489616311834175","0.3433170618317062","0.02927370315330479"
"1.0","1.0","0.0","0.7489616311834175","0.3433170618317062","0.02927370315330479"
"1.0","0.0","1.0","0.3733117995041775","0.4874593212459321","0.0635184125024538"
"0.0","0.0","0.0","0.0","0.5","1.0"
"1.0","1.0","1.0","1.0","0.25","0.0"
"1.0","0.0","0.0","0.12227343068759498","0.5807763830776383","0.09279211565575858"
"0.0","1.0","0.0","0.6266882004958226","0.423651789865179","0.9364815874975463"
"0.0","0.0","1.0","0.25103836881658254","0.46779404927940493","0.9707262968466952"
"0.0","0.0","0.0","0.0","0.5","1.0"
"1.0","0.0","0.0","0.12227343068759498","0.5807763830776383","0.09279211565575858"
"1.0","1.0","1.0","1.0","0.25","0.0"
"0.0","1.0","0.0","0.6266882004958226","0.423651789865179","0.9364815874975463"
"0.0","0.0","1.0","0.25103836881658254","0.46779404927940493","0.9707262968466952"
"1.0","1.0","0.0","0.7489616311834175","0.3433170618317062","0.02927370315330479"
"1.0","0.0","1.0","0.3733117995041775","0.4874593212459321","0.0635184125024538"
"0.0","1.0","0.0","0.6266882004958226","0.423651789865179","0.9364815874975463"
"1.0","0.0","0.0","0.12227343068759498","0.5807763830776383","0.09279211565575858"
"1.0","1.0","0.0","0.7489616311834175","0.3433170618317062","0.02927370315330479"
"0.0","0.0","1.0","0.25103836881658254","0.46779404927940493","0.9707262968466952"
"1.0","0.0","1.0","0.3733117995041775","0.4874593212459321","0.0635184125024538"
"1.0","1.0","1.0","1.0","0.25","0.0"
"0.0","0.0","0.0","0.0","0.5","1.0"
"0.0","1.0","0.0","0.6266882004958226","0.423651789865179","0.9364815874975463"
"1.0","0.0","0.0","0.12227343068759498","0.5807763830776383","0.09279211565575858"
"1.0","1.0","1.0","1.0","0.25","0.0"
