"6","3"
"1.0","0.0","0.0","1.0","1.0","0.0","0.2897327895325346","0.25670077972709554","0.12264577477379496"
"1.0","0.0","0.0","1.0","1.0","0.0","0.2897327895325346","0.25670077972709554","0.12264577477379496"
"0.0","1.0","1.0","1.0","1.0","1.0","0.9973500891035016","0.09423732943469787","0.0038373128452926183"
"0.0","0.0","0.0","0.0","1.0","0.0","0.07098123007344784","0.23105506822612087","0.602164684814199"
"0.0","1.0","1.0","1.0","1.0","0.0","0.7635464892021072","0.13401559454191034","0.009997209781157085"
"0.0","0.0","0.0","0.0","1.0","0.0","0.07098123007344784","0.23105506822612087","0.602164684814199"
"1.0","1.0","1.0","1.0","1.0","1.0","1.0","0.0","0.0"
"1.0","1.0","0.0","1.0","1.0","0.0","0.532730913025557","0.16288986354775828","0.11605346809085636"
"0.0","0.0","1.0","0.0","1.0","0.0","0.30444671714649646","0.21211013645224172","0.4922711136592071"
"0.0","0.0","0.0","1.0","1.0","0.0","0.28708287863603626","0.23635477582846004","0.12648308761908758"
"0.0","0.0","1.0","0.0","1.0","0.0","0.30444671714649646","0.21211013645224172","0.4922711136592071"
"1.0","0.0","1.0","1.0","1.0","0.0","0.5231982766055833","0.18567251461988304","0.012752203618803066"
"0.0","0.0","0.0","1.0","0.0","0.0","0.21610164856258846","0.5469663742690059","0.5243184028048885"
"0.0","0.0","1.0","0.0","1.0","0.0","0.30444671714649646","0.21211013645224172","0.4922711136592071"
"1.0","1.0","1.0","1.0","1.0","1.0","1.0","0.0","0.0"
"0.0","1.0","1.0","1.0","1.0","1.0","0.9973500891035016","0.09423732943469787","0.0038373128452926183"
"1.0","0.0","1.0","1.0","1.0","0.0","0.5231982766055833","0.18567251461988304","0.012752203618803066"
"0.0","1.0","1.0","1.0","1.0","0.0","0.7635464892021072","0.13401559454191034","0.009997209781157085"
"1.0","0.0","0.0","1.0","1.0","0.0","0.2897327895325346","0.25670077972709554","0.12264577477379496"
"0.0","0.0","0.0","1.0","1.0","0.0","0.28708287863603626","0.23635477582846004","0.12648308761908758"
"0.0","0.0","0.0","0.0","1.0","0.0","0.07098123007344784","0.23105506822612087","0.602164684814199"
"1.0","0.0","0.0","0.0","1.0","0.0","0.07363114096994619","0.2826510721247563","0.5983273719689064"
"1.0","0.0","0.0","1.0","0.0","0.0","0.2187515594590868","0.577729044834308","0.5204810899595959"
"1.0","0.0","1.0","1.0","1.0","1.0","0.7570018765069778","0.14589424951267058","0.006592306682938601"
"0.0","0.0","0.0","1.0","1.0","0.0","0.28708287863603626","0.23635477582846004","0.12648308761908758"
"0.0","0.0","1.0","0.0","1.0","0.0","0.30444671714649646","0.21211013645224172","0.4922711136592071"
"1.0","1.0","1.0","1.0","1.0","1.0","1.0","0.0","0.0"
"1.0","0.0","0.0","1.0","1.0","0.0","0.2897327895325346","0.25670077972709554","0.12264577477379496"
"1.0","0.0","0.0","0.0","1.0","0.0","0.07363114096994619","0.2826510721247563","0.5983273719689064"
"1.0","1.0","1.0","1.0","1.0","0.0","0.7661964000986056","0.08144493177387915","0.006159896935864466"
"0.0","0.0","0.0","0.0","1.0","0.0","0.07098123007344784","0.23105506822612087","0.602164684814199"
"1.0","0.0","1.0","1.0","1.0","0.0","0.5231982766055833","0.18567251461988304","0.012752203618803066"
"0.0","0.0","0.0","1.0","1.0","0.0","0.28708287863603626","0.23635477582846004","0.12648308761908758"
"0.0","0.0","0.0","0.0","1.0","0.0","0.07098123007344784","0.23105506822612087","0.602164684814199"
"0.0","0.0","0.0","0.0","1.0","0.0","0.07098123007344784","0.23105506822612087","0.602164684814199"
"1.0","0.0","1.0","1.0","1.0","1.0","0.7570018765069778","0.14589424951267058","0.006592306682938601"
"0.0","0.0","1.0","1.0","1.0","0.0","0.520548365709085","0.20699317738791423","0.016589516464095688"
"0.0","0.0","1.0","0.0","1.0","0.0","0.30444671714649646","0.21211013645224172","0.4922711136592071"
"1.0","0.0","0.0","1.0","0.0","0.0","0.2187515594590868","0.577729044834308","0.5204810899595959"
"1.0","1.0","1.0","1.0","1.0","1.0","1.0","0.0","0.0"
"1.0","0.0","0.0","0.0","1.0","0.0","0.07363114096994619","0.2826510721247563","0.5983273719689064"
"0.0","0.0","0.0","1.0","1.0","0.0","0.28708287863603626","0.23635477582846004","0.12648308761908758"
"0.0","0.0","0.0","1.0","0.0","0.0","0.21610164856258846","0.5469663742690059","0.5243184028048885"
"1.0","0.0","0.0","1.0","1.0","0.0","0.2897327895325346","0.25670077972709554","0.12264577477379496"
"1.0","1.0","1.0","1.0","1.0","1.0","1.0","0.0","0.0"
"1.0","1.0","1.0","1.0","1.0","0.0","0.7661964000986056","0.08144493177387915","0.006159896935864466"
"1.0","0.0","0.0","0.0","1.0","0.0","0.07363114096994619","0.2826510721247563","0.5983273719689064"
"1.0","1.0","1.0","1.0","1.0","0.0","0.7661964000986056","0.08144493177387915","0.006159896935864466"
