"2","3"
"1.0","0.0","0.6138613861386139","0.47115384615384615","0.8123322553710325"
"0.0","0.0","0.0","0.5","1.0"
"0.0","1.0","0.3861386138613862","0.5288461538461539","0.1876677446289676"
"1.0","1.0","1.0","0.25","0.0"
"0.0","1.0","0.3861386138613862","0.5288461538461539","0.1876677446289676"
"1.0","0.0","0.6138613861386139","0.47115384615384615","0.8123322553710325"
"1.0","1.0","1.0","0.25","0.0"
"0.0","0.0","0.0","0.5","1.0"
"0.0","1.0","0.3861386138613862","0.5288461538461539","0.1876677446289676"
"1.0","0.0","0.6138613861386139","0.47115384615384615","0.8123322553710325"
"0.0","0.0","0.0","0.5","1.0"
"0.0","0.0","0.0","0.5","1.0"
"0.0","1.0","0.3861386138613862","0.5288461538461539","0.1876677446289676"
"1.0","1.0","1.0","0.25","0.0"
"1.0","1.0","1.0","0.25","0.0"
"1.0","0.0","0.6138613861386139","0.47115384615384615","0.8123322553710325"
"0.0","1.0","0.3861386138613862","0.5288461538461539","0.1876677446289676"
"0.0","0.0","0.0","0.5","1.0"
"1.0","1.0","1.0","0.25","0.0"
"1.0","0.0","0.6138613861386139","0.47115384615384615","0.8123322553710325"
"1.0","1.0","1.0","0.25","0.0"
"1.0","0.0","0.6138613861386139","0.47115384615384615","0.8123322553710325"
"0.0","0.0","0.0","0.5","1.0"
"0.0","1.0","0.3861386138613862","0.5288461538461539","0.1876677446289676"
"0.0","1.0","0.3861386138613862","0.5288461538461539","0.1876677446289676"
"1.0","0.0","0.6138613861386139","0.47115384615384615","0.8123322553710325"
"1.0","1.0","1.0","0.25","0.0"
"0.0","0.0","0.0","0.5","1.0"
"1.0","0.0","0.6138613861386139","0.47115384615384615","0.8123322553710325"
"1.0","1.0","1.0","0.25","0.0"
"0.0","1.0","0.3861386138613862","0.5288461538461539","0.1876677446289676"
"0.0","0.0","0.0","0.5","1.0"
"0.0","0.0","0.0","0.5","1.0"
"1.0","0.0","0.6138613861386139","0.47115384615384615","0.8123322553710325"
"1.0","1.0","1.0","0.25","0.0"
"0.0","1.0","0.3861386138613862","0.5288461538461539","0.1876677446289676"
"0.0","1.0","0.3861386138613862","0.5288461538461539","0.1876677446289676"
"1.0","0.0","0.6138613861386139","0.47115384615384615","0.8123322553710325"
"1.0","1.0","1.0","0.25","0.0"
"0.0","0.0","0.0","0.5","1.0"
"1.0","1.0","1.0","0.25","0.0"
"0.0","1.0","0.3861386138613862","0.5288461538461539","0.1876677446289676"
"1.0","0.0","0.6138613861386139","0.47115384615384615","0.8123322553710325"
"0.0","0.0","0.0","0.5","1.0"
"0.0","1.0","0.3861386138613862","0.5288461538461539","0.1876677446289676"
"1.0","0.0","0.6138613861386139","0.47115384615384615","0.8123322553710325"
"0.0","0.0","0.0","0.5","1.0"
"1.0","1.0","1.0","0.25","0.0"
