f.incomeFromTurism,entrada.iata,salida.iata,entrada.airportName,salida.airportName
0,MAD,IBZ,Adolfo Suárez Madrid–Barajas Airport,Ibiza Airport
84347.33135935398,MAD,ISL,Adolfo Suárez Madrid–Barajas Airport,Istanbul Atatürk Airport
66896.15935397039,MAD,IST,Adolfo Suárez Madrid–Barajas Airport,Istanbul Airport
59915.69055181696,MAD,KBP,Adolfo Suárez Madrid–Barajas Airport,Boryspil International Airport
0,MAD,LCG,Adolfo Suárez Madrid–Barajas Airport,A Coruña Airport
0,MAD,LCG,Adolfo Suárez Madrid–Barajas Airport,A Coruña Airport
0,MAD,LCG,Adolfo Suárez Madrid–Barajas Airport,A Coruña Airport
0,MAD,LEI,Adolfo Suárez Madrid–Barajas Airport,Almería International Airport
0,MAD,LEI,Adolfo Suárez Madrid–Barajas Airport,Almería International Airport
67246.11445491253,MAD,LEJ,Adolfo Suárez Madrid–Barajas Airport,Leipzig/Halle Airport
91645.1471332436,MAD,LEJ,Adolfo Suárez Madrid–Barajas Airport,Leipzig/Halle Airport
134955.73017496636,MAD,LGG,Adolfo Suárez Madrid–Barajas Airport,Liège Airport
56425.45615074025,MAD,LGG,Adolfo Suárez Madrid–Barajas Airport,Liège Airport
38906.15644683715,MAD,LGW,Adolfo Suárez Madrid–Barajas Airport,London Gatwick Airport
101588.29738896366,MAD,LHR,Adolfo Suárez Madrid–Barajas Airport,London Heathrow Airport
57818.87138627187,MAD,LHR,Adolfo Suárez Madrid–Barajas Airport,London Heathrow Airport
119420.28576043069,MAD,LHR,Adolfo Suárez Madrid–Barajas Airport,London Heathrow Airport
2203.9601615074025,MAD,LIN,Adolfo Suárez Madrid–Barajas Airport,Milano Linate Airport
55843.750417227464,MAD,LIS,Adolfo Suárez Madrid–Barajas Airport,Humberto Delgado Airport (Lisbon Portela Airport)
55843.750417227464,MAD,LIS,Adolfo Suárez Madrid–Barajas Airport,Humberto Delgado Airport (Lisbon Portela Airport)
41882.812812920594,MAD,LIS,Adolfo Suárez Madrid–Barajas Airport,Humberto Delgado Airport (Lisbon Portela Airport)
26176.758008075372,MAD,LIS,Adolfo Suárez Madrid–Barajas Airport,Humberto Delgado Airport (Lisbon Portela Airport)
26176.758008075372,MAD,LIS,Adolfo Suárez Madrid–Barajas Airport,Humberto Delgado Airport (Lisbon Portela Airport)
0,MAD,LPA,Adolfo Suárez Madrid–Barajas Airport,Gran Canaria Airport
0,MAD,LPA,Adolfo Suárez Madrid–Barajas Airport,Gran Canaria Airport
0,MAD,LPA,Adolfo Suárez Madrid–Barajas Airport,Gran Canaria Airport
0,MAD,LPA,Adolfo Suárez Madrid–Barajas Airport,Gran Canaria Airport
